"Week.Ending","SKU","Dollars","Units","ARP"
2013-01-19,1169,2228744.67,712059,3.13
2013-01-19,1170,4428454.68,1261668,3.51
2013-01-19,1171,13767835.44,3247131,4.24
2013-01-19,1172,52000.46,31138,1.67
2013-01-19,1173,2168437.44,695012,3.12
2013-01-19,1174,1118572.38,400922,2.79
2013-01-19,1175,4834.14,4278,1.13
2013-01-19,1176,2168437.44,695012,3.12
2013-01-19,1177,138101855.36,22167232,6.23
2013-01-19,1178,820.68,977,0.84
2013-01-19,1179,378657.62,162514,2.33
2013-01-19,1180,834989.96,313906,2.66
2013-01-19,1181,2297266.65,729291,3.15
2013-01-19,1182,337.68,469,0.72
2013-01-19,1183,176599.3,86146,2.05
2013-01-19,1184,2954.64,2841,1.04
2013-01-19,1185,200613,95530,2.1
2013-01-19,1186,29630993.38,6147509,4.82
2013-01-19,1187,225609.5,105425,2.14
2013-01-19,1188,233999.55,108837,2.15
2013-01-19,1189,1.45,5,0.29
2013-01-19,1192,6263512.8,1683740,3.72
2013-01-19,1193,0,0,0.03
2013-01-19,1194,0,0,0.1
2013-01-19,1195,465.12,612,0.76
2013-01-19,1196,0,0,0.03
2013-01-19,1198,85339.8,46890,1.82
2013-01-19,1199,1647.82,1753,0.94
2013-01-19,1201,4623324.96,1306024,3.54
2013-01-19,1202,22031.3,15194,1.45
2013-01-19,1203,1031324.25,375027,2.75
2013-01-19,1204,14915.12,10967,1.36
2013-01-19,1205,624,780,0.8
2013-01-19,1206,65.45,119,0.55
2013-01-19,1207,65.45,119,0.55
2013-01-19,1208,4133.8,3758,1.1
2013-01-19,1210,117239.04,61062,1.92
2013-01-19,1211,225609.5,105425,2.14
2013-01-19,1212,132272474.34,21403313,6.18
2013-01-19,1213,0.22,1,0.22
2013-01-19,1214,184681.26,89218,2.07
2013-01-19,1215,11989.12,9152,1.31
2013-01-19,1216,820.68,977,0.84
2013-01-19,1217,65.45,119,0.55
2013-01-19,1218,148115.7,74430,1.99
2013-01-19,1219,200613,95530,2.1
2013-01-19,1220,550862.56,222122,2.48
2013-01-19,1222,820.68,977,0.84
2013-01-19,1223,38,76,0.5
2013-01-19,1224,7374.95,6095,1.21
2013-01-19,1226,65.45,119,0.55
2013-01-19,1227,2016.63,2079,0.97
2013-01-19,1228,8817471.78,2237937,3.94
2013-01-19,1229,52000.46,31138,1.67
2013-01-19,1230,379073886.4,51434720,7.37
2013-01-19,1231,10605077.28,2612088,4.06
2013-01-19,1232,4904362.47,1373771,3.57
2013-01-19,1233,6661302.48,1771623,3.76
2013-01-19,1234,5985552.69,1622101,3.69
2013-01-19,1235,129166.05,66239,1.95
2013-01-19,1236,4065237.04,1174924,3.46
2013-01-19,1237,0,0,0
2013-01-19,1238,39848425.98,7875183,5.06
2013-01-19,1239,24075.66,16378,1.47
2013-01-19,1240,1210198.56,427632,2.83
2013-01-19,1241,216388.4,102070,2.12
2013-01-19,1242,16488.24,11948,1.38
2013-01-19,1243,1402060.1,483469,2.9
2013-01-19,1244,9.6,24,0.4
2013-01-19,1245,4834.14,4278,1.13
2013-01-19,1246,65.45,119,0.55
2013-01-19,1247,106.8,178,0.6
2013-01-19,1248,0,0,0.1
2013-01-19,1249,122790.46,63622,1.93
2013-01-19,1250,2954.64,2841,1.04
2013-01-19,1251,200613,95530,2.1
2013-01-19,1252,1647.82,1753,0.94
2013-01-19,1253,0,0,0.03
2013-01-19,1254,38,76,0.5
2013-01-19,1255,7374.95,6095,1.21
2013-01-19,1256,184681.26,89218,2.07
2013-01-19,1257,494810.04,202791,2.44
2013-01-19,1258,148115.7,74430,1.99
2013-01-19,1259,27285520,5744320,4.75
2013-01-19,1260,1831956.18,604606,3.03
2013-01-19,1261,423727064.63,56421713,7.51
2013-01-19,1262,33755.28,21638,1.56
2013-01-19,1263,1892884.9,620618,3.05
2013-01-19,1264,0,0,0.16
2013-01-19,1265,1583398.72,534932,2.96
2013-01-19,1266,15810871.72,3643058,4.34
2013-01-19,1267,52000.46,31138,1.67
2013-01-19,1268,1376550.35,476315,2.89
2013-01-19,1269,16488.24,11948,1.38
2013-01-19,1270,710286.78,274242,2.59
2013-01-19,1271,580285,232114,2.5
2013-01-19,1272,89873.13,49111,1.83
2013-01-19,1273,4834.14,4278,1.13
2013-01-19,1274,0,0,0.03
2013-01-19,1275,744656.49,285309,2.61
2013-01-19,1276,12191578.88,2930668,4.16
2013-01-19,1277,200613,95530,2.1
2013-01-19,1278,48818187.52,9316448,5.24
2013-01-19,1280,872910.84,325713,2.68
2013-01-26,1001,45516.56,27754,1.64
2013-01-26,1002,6425.1,5445,1.18
2013-01-26,1003,129166.05,66239,1.95
2013-01-26,1004,4834.14,4278,1.13
2013-01-26,1005,1.45,5,0.29
2013-01-26,1006,11989.12,9152,1.31
2013-01-26,1007,38,76,0.5
2013-01-26,1009,161951.48,80174,2.02
2013-01-26,1010,1329.51,1461,0.91
2013-01-26,1011,65.45,119,0.55
2013-01-26,1013,11989.12,9152,1.31
2013-01-26,1014,29019873.6,6045807,4.8
2013-01-26,1015,1427858.43,490673,2.91
2013-01-26,1016,337.68,469,0.72
2013-01-26,1018,85339.8,46890,1.82
2013-01-26,1019,9487.8,7530,1.26
2013-01-26,1020,148042314,23498780,6.3
2013-01-26,1022,5611561.1,1537414,3.65
2013-01-26,1023,820.68,977,0.84
2013-01-26,1024,65.45,119,0.55
2013-01-26,1025,8350.47,6789,1.23
2013-01-26,1027,26244.86,17614,1.49
2013-01-26,1028,33755.28,21638,1.56
2013-01-26,1030,356139.63,154173,2.31
2013-01-26,1031,163.2,255,0.64
2013-01-26,1032,7374.95,6095,1.21
2013-01-26,1033,6425.1,5445,1.18
2013-01-26,1035,644504.85,252747,2.55
2013-01-26,1037,0,0,0
2013-01-26,1038,163.2,255,0.64
2013-01-26,1039,8872486,2251900,3.94
2013-01-26,1041,0.22,1,0.22
2013-01-26,1044,3508.53,3279,1.07
2013-01-26,1045,0,0,0.03
2013-01-26,1047,80505,44725,1.8
2013-01-26,1048,72648917.6,12973021,5.6
2013-01-26,1050,238.68,351,0.68
2013-01-26,1051,225609.5,105425,2.14
2013-01-26,1052,312246.12,138162,2.26
2013-01-26,1053,322521.6,142080,2.27
2013-01-26,1054,222004586.84,32938366,6.74
2013-01-26,1055,89873.13,49111,1.83
2013-01-26,1056,238.68,351,0.68
2013-01-26,1057,1.45,5,0.29
2013-01-26,1058,1046.61,1203,0.87
2013-01-26,1059,36475.88,23086,1.58
2013-01-26,1061,367290.8,158315,2.32
2013-01-26,1062,5774660.59,1573477,3.67
2013-01-26,1063,207915058.91,31171673,6.67
2013-01-26,1065,1326384.85,462155,2.87
2013-01-26,1066,0,0,0.16
2013-01-26,1068,1647.82,1753,0.94
2013-01-26,1069,14350688.59,3360817,4.27
2013-01-26,1070,8350.47,6789,1.23
2013-01-26,1071,80505,44725,1.8
2013-01-26,1072,5566,4840,1.15
2013-01-26,1073,33241107.53,6770083,4.91
2013-01-26,1074,1013875.5,368682,2.75
2013-01-26,1075,3.74,11,0.34
2013-01-26,1076,2954.64,2841,1.04
2013-01-26,1077,0,0,0
2013-01-26,1078,135067.52,68912,1.96
2013-01-26,1080,676904.59,263387,2.57
2013-01-26,1081,296330085.24,41913732,7.07
2013-01-26,1082,42353.28,26144,1.62
2013-01-26,1083,95067.8,51388,1.85
2013-01-26,1084,2465.41,2441,1.01
2013-01-26,1086,2465.41,2441,1.01
2013-01-26,1087,3766114.26,1101203,3.42
2013-01-26,1088,2465.41,2441,1.01
2013-01-26,1090,5251207.08,1454628,3.61
2013-01-26,1091,67494,38568,1.75
2013-01-26,1092,1217247175.45,136005271,8.95
2013-01-26,1094,17890156.3,4038410,4.43
2013-01-26,1095,1475271.6,505230,2.92
2013-01-26,1096,65.45,119,0.55
2013-01-26,1098,378657.62,162514,2.33
2013-01-26,1099,6484165.16,1733734,3.74
2013-01-26,1100,9487.8,7530,1.26
2013-01-26,1101,1329.51,1461,0.91
2013-01-26,1102,1892884.9,620618,3.05
2013-01-26,1103,26244.86,17614,1.49
2013-01-26,1104,13446.9,10035,1.34
2013-01-26,1105,5985552.69,1622101,3.69
2013-01-26,1106,744656.49,285309,2.61
2013-01-26,1107,15375536.64,3559152,4.32
2013-01-26,1108,8350566.9,2141171,3.9
2013-01-26,1109,415797.54,175442,2.37
2013-01-26,1110,2465.41,2441,1.01
2013-01-26,1111,163.2,255,0.64
2013-01-26,1112,233999.55,108837,2.15
2013-01-26,1113,1647.82,1753,0.94
2013-01-26,1114,9487.8,7530,1.26
2013-01-26,1115,1.45,5,0.29
2013-01-26,1116,820.68,977,0.84
2013-01-26,1117,7374.95,6095,1.21
2013-01-26,1119,45516.56,27754,1.64
2013-01-26,1120,2016.63,2079,0.97
2013-01-26,1122,11989.12,9152,1.31
2013-01-26,1123,65.45,119,0.55
2013-01-26,1124,13868944.25,3263281,4.25
2013-01-26,1125,610651.44,242322,2.52
2013-01-26,1127,1141067.2,407524,2.8
2013-01-26,1128,45516.56,27754,1.64
2013-01-26,1129,535227344.3,68531030,7.81
2013-01-26,1130,281367.24,126742,2.22
2013-01-26,1131,184681.26,89218,2.07
2013-01-26,1132,100458.27,53721,1.87
2013-01-26,1133,155320.74,77274,2.01
2013-01-26,1134,20107.23,14061,1.43
2013-01-26,1135,312246.12,138162,2.26
2013-01-26,1136,0,0,0.16
2013-01-26,1137,2016.63,2079,0.97
2013-01-26,1138,0,0,0.16
2013-01-26,1139,0.22,1,0.22
2013-01-26,1140,0,0,0.1
2013-01-26,1141,38,76,0.5
2013-01-26,1142,9.6,24,0.4
2013-01-26,1143,820.68,977,0.84
2013-01-26,1144,820.68,977,0.84
2013-01-26,1145,4834.14,4278,1.13
2013-01-26,1146,8350.47,6789,1.23
2013-01-26,1147,4133.8,3758,1.1
2013-01-26,1148,276059460.15,39493485,6.99
2013-01-26,1149,10728.93,8317,1.29
2013-01-26,1150,660584.96,258041,2.56
2013-01-26,1151,0,0,0.1
2013-01-26,1152,4570905.22,1294874,3.53
2013-01-26,1153,7190597.76,1887296,3.81
2013-01-26,1154,16488.24,11948,1.38
2013-01-26,1155,1351324.8,469210,2.88
2013-01-26,1156,3508.53,3279,1.07
2013-01-26,1157,1141067.2,407524,2.8
2013-01-26,1158,5055387.74,1408186,3.59
2013-01-26,1159,31175.76,20244,1.54
2013-01-26,1160,148115.7,74430,1.99
2013-01-26,1161,20107.23,14061,1.43
2013-01-26,1162,22950750.9,4967695,4.62
2013-01-26,1163,161951.48,80174,2.02
2013-01-26,1164,508477.9,207542,2.45
2013-01-26,1165,242578.8,112305,2.16
2013-01-26,1166,1647.82,1753,0.94
2013-01-26,1167,433390732.58,57478877,7.54
2013-01-26,1168,42353.28,26144,1.62
2013-01-26,1169,1831956.18,604606,3.03
2013-01-26,1170,3593416.95,1060005,3.39
2013-01-26,1171,10028014.62,2494531,4.02
2013-01-26,1172,28732.56,18903,1.52
2013-01-26,1173,1257679.35,441291,2.85
2013-01-26,1174,453285.6,188869,2.4
2013-01-26,1175,4133.8,3758,1.1
2013-01-26,1176,1074405.44,387872,2.77
2013-01-26,1177,139666756.32,22382493,6.24
2013-01-26,1178,2954.64,2841,1.04
2013-01-26,1179,390237.12,166768,2.34
2013-01-26,1180,367290.8,158315,2.32
2013-01-26,1181,1719471,573157,3
2013-01-26,1182,4133.8,3758,1.1
2013-01-26,1183,176599.3,86146,2.05
2013-01-26,1184,2016.63,2079,0.97
2013-01-26,1185,479389.9,198095,2.42
2013-01-26,1186,33241107.53,6770083,4.91
2013-01-26,1187,312246.12,138162,2.26
2013-01-26,1188,322521.6,142080,2.27
2013-01-26,1189,238.68,351,0.68
2013-01-26,1192,4428454.68,1261668,3.51
2013-01-26,1193,0,0,0.1
2013-01-26,1194,20.25,45,0.45
2013-01-26,1195,820.68,977,0.84
2013-01-26,1196,65.45,119,0.55
2013-01-26,1198,80505,44725,1.8
2013-01-26,1199,7374.95,6095,1.21
2013-01-26,1201,5055387.74,1408186,3.59
2013-01-26,1202,8350.47,6789,1.23
2013-01-26,1203,1633728.69,550077,2.97
2013-01-26,1204,122790.46,63622,1.93
2013-01-26,1205,337.68,469,0.72
2013-01-26,1206,106.8,178,0.6
2013-01-26,1207,20.25,45,0.45
2013-01-26,1208,38,76,0.5
2013-01-26,1210,80505,44725,1.8
2013-01-26,1211,676904.59,263387,2.57
2013-01-26,1212,159770397.16,25042382,6.38
2013-01-26,1213,163.2,255,0.64
2013-01-26,1214,225609.5,105425,2.14
2013-01-26,1215,11989.12,9152,1.31
2013-01-26,1216,7374.95,6095,1.21
2013-01-26,1217,465.12,612,0.76
2013-01-26,1218,122790.46,63622,1.93
2013-01-26,1219,300829.76,134299,2.24
2013-01-26,1220,415797.54,175442,2.37
2013-01-26,1221,0,0,0
2013-01-26,1222,337.68,469,0.72
2013-01-26,1223,38,76,0.5
2013-01-26,1224,9487.8,7530,1.26
2013-01-26,1226,163.2,255,0.64
2013-01-26,1227,1329.51,1461,0.91
2013-01-26,1228,7122324.8,1874296,3.8
2013-01-26,1229,16488.24,11948,1.38
2013-01-26,1230,411283887.48,55058084,7.47
2013-01-26,1231,8685748.02,2210114,3.93
2013-01-26,1232,6326758.86,1696182,3.73
2013-01-26,1233,7846210.42,2032697,3.86
2013-01-26,1234,5152780.8,1431328,3.6
2013-01-26,1235,117239.04,61062,1.92
2013-01-26,1236,3040022.7,921219,3.3
2013-01-26,1237,0,0,0
2013-01-26,1238,40798866.84,8031273,5.08
2013-01-26,1239,135067.52,68912,1.96
2013-01-26,1240,1453946.84,497927,2.92
2013-01-26,1241,22031.3,15194,1.45
2013-01-26,1242,42353.28,26144,1.62
2013-01-26,1243,798095.76,302309,2.64
2013-01-26,1244,65.45,119,0.55
2013-01-26,1245,1647.82,1753,0.94
2013-01-26,1246,0,0,0.16
2013-01-26,1247,4834.14,4278,1.13
2013-01-26,1248,0,0,0.03
2013-01-26,1249,63364.71,36627,1.73
2013-01-26,1250,337.68,469,0.72
2013-01-26,1251,39340.8,24588,1.6
2013-01-26,1252,1647.82,1753,0.94
2013-01-26,1253,0,0,0.16
2013-01-26,1254,106.8,178,0.6
2013-01-26,1255,26244.86,17614,1.49
2013-01-26,1256,26244.86,17614,1.49
2013-01-26,1257,1031324.25,375027,2.75
2013-01-26,1258,111260.2,58558,1.9
2013-01-26,1259,23806897.95,5119763,4.65
2013-01-26,1260,992943.12,362388,2.74
2013-01-26,1261,400406991.36,53818144,7.44
2013-01-26,1262,42353.28,26144,1.62
2013-01-26,1263,1141067.2,407524,2.8
2013-01-26,1264,1.45,5,0.29
2013-01-26,1265,1917519.75,628695,3.05
2013-01-26,1266,12869706.51,3071529,4.19
2013-01-26,1267,59408.82,34742,1.71
2013-01-26,1268,1427858.43,490673,2.91
2013-01-26,1269,31175.76,20244,1.54
2013-01-26,1270,1277358.6,448196,2.85
2013-01-26,1271,565454.1,227090,2.49
2013-01-26,1272,75858.26,42617,1.78
2013-01-26,1273,7374.95,6095,1.21
2013-01-26,1274,0,0,0
2013-01-26,1275,367290.8,158315,2.32
2013-01-26,1276,13431593.24,3182842,4.22
2013-01-26,1277,95067.8,51388,1.85
2013-01-26,1278,49997225.76,9505176,5.26
2013-01-26,1280,1301729,455150,2.86
2013-02-02,1001,20107.23,14061,1.43
2013-02-02,1002,4133.8,3758,1.1
2013-02-02,1003,111260.2,58558,1.9
2013-02-02,1004,9487.8,7530,1.26
2013-02-02,1005,465.12,612,0.76
2013-02-02,1006,36475.88,23086,1.58
2013-02-02,1007,163.2,255,0.64
2013-02-02,1009,192079.68,92346,2.08
2013-02-02,1010,2954.64,2841,1.04
2013-02-02,1011,624,780,0.8
2013-02-02,1013,2016.63,2079,0.97
2013-02-02,1014,37982032.84,7566142,5.02
2013-02-02,1015,2324627.55,737977,3.15
2013-02-02,1016,106.8,178,0.6
2013-02-02,1018,117239.04,61062,1.92
2013-02-02,1019,14915.12,10967,1.36
2013-02-02,1020,168479956.96,26161484,6.44
2013-02-02,1022,4518852.8,1283765,3.52
2013-02-02,1023,3508.53,3279,1.07
2013-02-02,1024,1.45,5,0.29
2013-02-02,1025,9487.8,7530,1.26
2013-02-02,1027,33755.28,21638,1.56
2013-02-02,1028,63364.71,36627,1.73
2013-02-02,1030,479389.9,198095,2.42
2013-02-02,1031,24075.66,16378,1.47
2013-02-02,1032,38,76,0.5
2013-02-02,1033,36475.88,23086,1.58
2013-02-02,1035,626195.24,247508,2.53
2013-02-02,1038,1647.82,1753,0.94
2013-02-02,1039,11262162.9,2746869,4.1
2013-02-02,1041,0,0,0.1
2013-02-02,1044,337.68,469,0.72
2013-02-02,1045,0,0,0.03
2013-02-02,1046,0.22,1,0.22
2013-02-02,1047,135067.52,68912,1.96
2013-02-02,1048,76436297.4,13552535,5.64
2013-02-02,1049,0,0,0.16
2013-02-02,1050,3.74,11,0.34
2013-02-02,1051,129166.05,66239,1.95
2013-02-02,1052,378657.62,162514,2.33
2013-02-02,1053,242578.8,112305,2.16
2013-02-02,1054,287157728,40789450,7.04
2013-02-02,1055,55621.28,32912,1.69
2013-02-02,1056,2954.64,2841,1.04
2013-02-02,1057,0,0,0.16
2013-02-02,1058,4133.8,3758,1.1
2013-02-02,1059,9487.8,7530,1.26
2013-02-02,1061,312246.12,138162,2.26
2013-02-02,1062,11262162.9,2746869,4.1
2013-02-02,1063,208365103.82,31239146,6.67
2013-02-02,1065,2430505.8,764310,3.18
2013-02-02,1066,0,0,0.03
2013-02-02,1068,1329.51,1461,0.91
2013-02-02,1069,22727014.18,4929938,4.61
2013-02-02,1070,22031.3,15194,1.45
2013-02-02,1071,48833.88,29418,1.66
2013-02-02,1072,6425.1,5445,1.18
2013-02-02,1073,38687186.16,7676029,5.04
2013-02-02,1074,972278.58,356146,2.73
2013-02-02,1075,1.45,5,0.29
2013-02-02,1076,16488.24,11948,1.38
2013-02-02,1077,624,780,0.8
2013-02-02,1078,59408.82,34742,1.71
2013-02-02,1080,453285.6,188869,2.4
2013-02-02,1081,334811384.96,46372768,7.22
2013-02-02,1082,52000.46,31138,1.67
2013-02-02,1083,225609.5,105425,2.14
2013-02-02,1084,1647.82,1753,0.94
2013-02-02,1086,7374.95,6095,1.21
2013-02-02,1087,6092579.1,1646643,3.7
2013-02-02,1088,820.68,977,0.84
2013-02-02,1090,6484165.16,1733734,3.74
2013-02-02,1091,233999.55,108837,2.15
2013-02-02,1092,1357150100.16,148810318,9.12
2013-02-02,1094,23038147.44,4986612,4.62
2013-02-02,1095,1748650.47,580947,3.01
2013-02-02,1096,1.45,5,0.29
2013-02-02,1098,565454.1,227090,2.49
2013-02-02,1099,6154782.41,1658971,3.71
2013-02-02,1100,52000.46,31138,1.67
2013-02-02,1101,337.68,469,0.72
2013-02-02,1102,1376550.35,476315,2.89
2013-02-02,1103,39340.8,24588,1.6
2013-02-02,1104,71798.28,40564,1.77
2013-02-02,1105,5985552.69,1622101,3.69
2013-02-02,1106,710286.78,274242,2.59
2013-02-02,1107,15124496.84,3509164,4.31
2013-02-02,1108,11351852.88,2762008,4.11
2013-02-02,1109,281367.24,126742,2.22
2013-02-02,1110,6425.1,5445,1.18
2013-02-02,1111,465.12,612,0.76
2013-02-02,1112,111260.2,58558,1.9
2013-02-02,1113,2016.63,2079,0.97
2013-02-02,1114,24075.66,16378,1.47
2013-02-02,1115,106.8,178,0.6
2013-02-02,1116,465.12,612,0.76
2013-02-02,1117,820.68,977,0.84
2013-02-02,1119,176599.3,86146,2.05
2013-02-02,1120,14915.12,10967,1.36
2013-02-02,1122,6425.1,5445,1.18
2013-02-02,1123,1046.61,1203,0.87
2013-02-02,1124,17618036.02,3985981,4.42
2013-02-02,1125,1555927.35,527433,2.95
2013-02-02,1127,1326384.85,462155,2.87
2013-02-02,1128,48833.88,29418,1.66
2013-02-02,1129,550436772.48,70208772,7.84
2013-02-02,1130,390237.12,166768,2.34
2013-02-02,1131,610651.44,242322,2.52
2013-02-02,1132,59408.82,34742,1.71
2013-02-02,1133,727347.4,279749,2.6
2013-02-02,1134,163.2,255,0.64
2013-02-02,1135,390237.12,166768,2.34
2013-02-02,1136,0,0,0.1
2013-02-02,1137,20.25,45,0.45
2013-02-02,1138,0,0,0.03
2013-02-02,1139,1.45,5,0.29
2013-02-02,1140,163.2,255,0.64
2013-02-02,1141,10728.93,8317,1.29
2013-02-02,1142,38,76,0.5
2013-02-02,1143,6425.1,5445,1.18
2013-02-02,1144,624,780,0.8
2013-02-02,1145,3508.53,3279,1.07
2013-02-02,1146,28732.56,18903,1.52
2013-02-02,1147,63364.71,36627,1.73
2013-02-02,1148,287921342.72,40897918,7.04
2013-02-02,1149,8350.47,6789,1.23
2013-02-02,1150,479389.9,198095,2.42
2013-02-02,1151,0,0,0.16
2013-02-02,1152,4288616.7,1228830,3.49
2013-02-02,1153,7918530.84,2046132,3.87
2013-02-02,1154,45516.56,27754,1.64
2013-02-02,1155,1980125.44,644992,3.07
2013-02-02,1156,26244.86,17614,1.49
2013-02-02,1157,1186878.78,420879,2.82
2013-02-02,1158,8872486,2251900,3.94
2013-02-02,1159,16488.24,11948,1.38
2013-02-02,1160,225609.5,105425,2.14
2013-02-02,1161,7374.95,6095,1.21
2013-02-02,1162,30547509.96,6311469,4.84
2013-02-02,1163,322521.6,142080,2.27
2013-02-02,1164,522373.62,212347,2.46
2013-02-02,1165,261510.09,119411,2.19
2013-02-02,1166,1046.61,1203,0.87
2013-02-02,1167,462055715.46,60637233,7.62
2013-02-02,1168,26244.86,17614,1.49
2013-02-02,1169,2458709.22,773179,3.18
2013-02-02,1170,5466184.36,1501699,3.64
2013-02-02,1171,15124496.84,3509164,4.31
2013-02-02,1172,18300.39,12979,1.41
2013-02-02,1173,2817820.12,864362,3.26
2013-02-02,1174,536501.29,217207,2.47
2013-02-02,1175,20107.23,14061,1.43
2013-02-02,1176,2297266.65,729291,3.15
2013-02-02,1177,160833692.88,25169592,6.39
2013-02-02,1178,38,76,0.5
2013-02-02,1179,261510.09,119411,2.19
2013-02-02,1180,333005.4,146055,2.28
2013-02-02,1181,1611165.6,542480,2.97
2013-02-02,1182,2465.41,2441,1.01
2013-02-02,1183,148115.7,74430,1.99
2013-02-02,1184,4133.8,3758,1.1
2013-02-02,1185,356139.63,154173,2.31
2013-02-02,1186,34492151.98,6982217,4.94
2013-02-02,1187,242578.8,112305,2.16
2013-02-02,1188,367290.8,158315,2.32
2013-02-02,1189,0.22,1,0.22
2013-02-02,1192,5251207.08,1454628,3.61
2013-02-02,1193,0,0,0.1
2013-02-02,1194,0.22,1,0.22
2013-02-02,1195,65.45,119,0.55
2013-02-02,1196,337.68,469,0.72
2013-02-02,1198,59408.82,34742,1.71
2013-02-02,1199,624,780,0.8
2013-02-02,1201,6889669.92,1822664,3.78
2013-02-02,1202,28732.56,18903,1.52
2013-02-02,1203,1917519.75,628695,3.05
2013-02-02,1204,63364.71,36627,1.73
2013-02-02,1205,2016.63,2079,0.97
2013-02-02,1206,65.45,119,0.55
2013-02-02,1207,3.74,11,0.34
2013-02-02,1208,163.2,255,0.64
2013-02-02,1210,71798.28,40564,1.77
2013-02-02,1211,972278.58,356146,2.73
2013-02-02,1212,164200040.71,25616231,6.41
2013-02-02,1213,337.68,469,0.72
2013-02-02,1214,169589.28,83132,2.04
2013-02-02,1215,9487.8,7530,1.26
2013-02-02,1216,2465.41,2441,1.01
2013-02-02,1217,106.8,178,0.6
2013-02-02,1218,261510.09,119411,2.19
2013-02-02,1219,300829.76,134299,2.24
2013-02-02,1220,494810.04,202791,2.44
2013-02-02,1222,238.68,351,0.68
2013-02-02,1223,238.68,351,0.68
2013-02-02,1224,10728.93,8317,1.29
2013-02-02,1226,337.68,469,0.72
2013-02-02,1227,3508.53,3279,1.07
2013-02-02,1228,10812850.4,2656720,4.07
2013-02-02,1229,48833.88,29418,1.66
2013-02-02,1230,416171918.26,55563674,7.49
2013-02-02,1231,11567394.4,2807620,4.12
2013-02-02,1232,5879580.16,1597712,3.68
2013-02-02,1233,6200660.27,1671337,3.71
2013-02-02,1234,5509376.6,1513565,3.64
2013-02-02,1235,333005.4,146055,2.28
2013-02-02,1236,3593416.95,1060005,3.39
2013-02-02,1237,0,0,0.03
2013-02-02,1238,35268481.76,7110581,4.96
2013-02-02,1239,89873.13,49111,1.83
2013-02-02,1240,1772245.86,588786,3.01
2013-02-02,1241,155320.74,77274,2.01
2013-02-02,1242,13446.9,10035,1.34
2013-02-02,1243,1163834.56,414176,2.81
2013-02-02,1244,0,0,0.1
2013-02-02,1245,465.12,612,0.76
2013-02-02,1246,0,0,0.16
2013-02-02,1247,2954.64,2841,1.04
2013-02-02,1248,1.45,5,0.29
2013-02-02,1249,100458.27,53721,1.87
2013-02-02,1250,6425.1,5445,1.18
2013-02-02,1251,26244.86,17614,1.49
2013-02-02,1253,0,0,0
2013-02-02,1254,238.68,351,0.68
2013-02-02,1255,238.68,351,0.68
2013-02-02,1256,67494,38568,1.75
2013-02-02,1257,580285,232114,2.5
2013-02-02,1258,48833.88,29418,1.66
2013-02-02,1259,26757518.04,5645046,4.74
2013-02-02,1260,1555927.35,527433,2.95
2013-02-02,1261,453014485.77,59685703,7.59
2013-02-02,1262,39340.8,24588,1.6
2013-02-02,1263,1633728.69,550077,2.97
2013-02-02,1264,0,0,0.03
2013-02-02,1265,1831956.18,604606,3.03
2013-02-02,1266,10900385.04,2671663,4.08
2013-02-02,1267,67494,38568,1.75
2013-02-02,1268,1583398.72,534932,2.96
2013-02-02,1269,28732.56,18903,1.52
2013-02-02,1270,1376550.35,476315,2.89
2013-02-02,1271,816414.65,308081,2.65
2013-02-02,1272,208408.92,98772,2.11
2013-02-02,1273,820.68,977,0.84
2013-02-02,1275,580285,232114,2.5
2013-02-02,1276,11721720.57,2838189,4.13
2013-02-02,1277,80505,44725,1.8
2013-02-02,1278,83807598.84,14626108,5.73
2013-02-02,1280,1453946.84,497927,2.92
2013-02-09,1001,2016.63,2079,0.97
2013-02-09,1002,1647.82,1753,0.94
